response_id,prolific_id,role,survey_group,condition,cell,valuation,free_text_price,used_free_text_price,switches,screening_score,screening_pass,is_monotone,confidence_label,confidence_num,total_time_s,date_submitted,per_protocol,Submission id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Current job role,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,profession,is_corner_low,is_corner_high
138,5fabca68273dd403ab40e361,seller,2,anchor,seller_anchor,15500.0,,False,1,4,True,True,Confidence,3,347.62,2026-03-19 11:32:00,True,69bbce253c29d48459c6d4d3,APPROVED,Not Applicable,2026-03-19T10:25:24.649000Z,2026-03-19T10:32:05.901000Z,2026-03-20T05:57:58.672000Z,2026-03-19T10:32:06.229008Z,402.0,CO7GMO3N,1221.0,Software Engineer / Developer,"Portuguese, English, Spanish",26.0,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Due to start a new job within the next month,se,False,False
141,6929ca088209364a5246d420,seller,2,anchor,seller_anchor,16000.0,,False,1,3,True,True,Confidence,3,1033.57,2026-03-19 11:56:51,True,69bbd24823cabe8d5d705d16,APPROVED,Not Applicable,2026-03-19T10:39:08.148000Z,2026-03-19T10:57:07.170000Z,2026-03-20T05:58:00.184000Z,2026-03-19T10:57:07.560686Z,1080.0,CO7GMO3N,68.0,Software Engineer / Developer,"English, French",32.0,Female,Mixed,Cameroon,France,DATA_EXPIRED,English,No,Part-Time,se,False,False
142,699355930b03b82bd4855b92,seller,2,anchor,seller_anchor,500.0,,False,12,3,True,False,Confidence,3,885.58,2026-03-19 11:55:18,False,69bbd2936f39dc80d92a0c5c,APPROVED,Not Applicable,2026-03-19T10:40:29.062000Z,2026-03-19T10:55:24.513000Z,2026-03-20T05:58:00.484000Z,2026-03-19T10:55:25.208134Z,896.0,CO7GMO3N,0.0,Software Engineer / Developer,English,30.0,Male,White,France,France,DATA_EXPIRED,French,No,Full-Time,se,False,False
144,697cba0e216896c1c2af664e,seller,2,anchor,seller_anchor,10000.0,,False,1,4,True,True,Little confidence,1,660.97,2026-03-19 11:52:50,True,69bbd2e4ccbdf9412038cb1d,APPROVED,Not Applicable,2026-03-19T10:41:43.466000Z,2026-03-19T10:53:06.911000Z,2026-03-20T05:58:01.062000Z,2026-03-19T10:53:07.269968Z,684.0,CO7GMO3N,75.0,Software Engineer / Developer,English,28.0,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,se,False,False
145,6760674a9c67827bc76493f4,seller,2,anchor,seller_anchor,19500.0,,False,1,4,True,True,Confidence,3,265.32,2026-03-19 11:58:12,True,69bbd59f973dba3498a54023,APPROVED,Not Applicable,2026-03-19T10:53:45.235000Z,2026-03-19T10:58:18.969000Z,2026-03-20T05:58:01.340000Z,2026-03-19T10:58:19.311843Z,274.0,CO7GMO3N,327.0,Software Engineer / Developer,"English, Croatian, Arabic",21.0,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time,se,False,False
151,697a7863cf73644be87a1e6f,seller,2,anchor,seller_anchor,8000.0,,False,1,3,True,True,Some confidence,2,267.17,2026-03-19 12:27:58,True,69bbdca729d96943e3c572e6,APPROVED,Not Applicable,2026-03-19T11:23:28.176000Z,2026-03-19T11:28:04.959000Z,2026-03-20T05:58:01.935000Z,2026-03-19T11:28:05.330415Z,277.0,CO7GMO3N,244.0,Software Engineer / Developer,"Spanish, English",32.0,Male,White,Spain,Spain,Spain,Spanish,Yes,Part-Time,se,False,False
154,69789345def283c75d6756e5,seller,2,anchor,seller_anchor,8000.0,,False,1,3,True,True,Little confidence,1,1027.53,2026-03-19 13:03:40,True,69bbe20bdd32602c9b5f6f26,APPROVED,Not Applicable,2026-03-19T11:46:24.952000Z,2026-03-19T12:03:50.876000Z,2026-03-20T05:58:02.850000Z,2026-03-19T12:03:51.227210Z,1046.0,CO7GMO3N,3.0,Software Engineer / Developer,"Italian, English",34.0,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,se,False,False
155,6977d51d2dccd8bfef8d6adc,seller,2,anchor,seller_anchor,9500.0,,False,1,4,True,True,Little confidence,1,784.52,2026-03-19 13:08:23,True,69bbe41c00962bacc332abb3,APPROVED,Not Applicable,2026-03-19T11:55:13.055000Z,2026-03-19T12:08:29.370000Z,2026-03-20T05:58:03.181000Z,2026-03-19T12:08:29.732776Z,797.0,CO7GMO3N,72.0,Software Engineer / Developer,English,46.0,Male,White,Poland,Germany,Germany,German,No,Full-Time,se,False,False
156,5fc241f090a00606685c8f1b,seller,2,anchor,seller_anchor,11500.0,,False,1,4,True,True,Some confidence,2,541.9,2026-03-19 13:11:10,True,69bbe5bc9283affa9f54699a,APPROVED,Not Applicable,2026-03-19T12:02:04.423000Z,2026-03-19T12:11:18.233000Z,2026-03-20T05:58:03.497000Z,2026-03-19T12:11:18.562652Z,554.0,CO7GMO3N,424.0,Software Engineer / Developer,"English, Portuguese, Spanish",23.0,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Due to start a new job within the next month,se,False,False
158,697cde70b5007d746c583ac4,seller,2,anchor,seller_anchor,15500.0,,False,1,4,True,True,Confidence,3,509.48,2026-03-19 14:09:53,True,69bbf3973396224757119844,APPROVED,Not Applicable,2026-03-19T13:01:14.107000Z,2026-03-19T13:10:07.292000Z,2026-03-20T05:58:04.346000Z,2026-03-19T13:10:07.722809Z,534.0,CO7GMO3N,28.0,Software Engineer / Developer,"Spanish, English",44.0,Male,White,Netherlands,Portugal,Portugal,Portuguese,No,Full-Time,se,False,False
161,69975af56e47c98f4a633844,seller,2,anchor,seller_anchor,999999.0,999999.0,True,0,4,True,True,Little confidence,1,568.88,2026-03-19 14:14:22,True,69bbf2f11de4ae579e4429a4,APPROVED,Not Applicable,2026-03-19T13:04:47.391000Z,2026-03-19T13:14:29.090000Z,2026-03-20T05:58:04.068000Z,2026-03-19T13:14:29.458124Z,582.0,CO7GMO3N,114.0,Software Engineer / Developer,English,26.0,Male,White,United States,Canada,United States,English,No,Full-Time,se,False,True
162,6914dfad044c1fe6eb73ba35,seller,2,anchor,seller_anchor,0.0,,False,0,4,True,True,Confidence,3,224.42,2026-03-19 14:10:47,True,69bbf4f0500f9ad7ceb32b22,APPROVED,Not Applicable,2026-03-19T13:06:59.722000Z,2026-03-19T13:10:52.015000Z,2026-03-20T05:58:05.249000Z,2026-03-19T13:10:52.390756Z,233.0,CO7GMO3N,84.0,Software Engineer / Developer,English,29.0,Male,White,Germany,Germany,Germany,German,No,Full-Time,se,True,False
168,6984c0ecce9fb12429040230,seller,2,anchor,seller_anchor,10000.0,,False,1,4,True,True,Confidence,3,305.41,2026-03-19 15:18:13,True,69bc0469fcff48051971f107,APPROVED,Not Applicable,2026-03-19T14:12:57.735000Z,2026-03-19T14:18:18.191000Z,2026-03-20T05:58:07.435000Z,2026-03-19T14:18:18.610624Z,321.0,CO7GMO3N,69.0,Software Engineer / Developer,"English, French",28.0,Male,Mixed,Spain,Spain,Spain,Spanish,Yes,Part-Time,se,False,False
171,695faffc1c520509cbca165d,seller,2,anchor,seller_anchor,11500.0,,False,1,3,True,True,High confidence,4,271.27,2026-03-19 15:57:02,True,69bc0da0c54720128f28c4cc,APPROVED,Not Applicable,2026-03-19T14:52:18.962000Z,2026-03-19T14:57:09.679000Z,2026-03-20T05:58:08.330000Z,2026-03-19T14:57:10.155562Z,291.0,CO7GMO3N,280.0,Software Engineer / Developer,English,43.0,Male,Black,United States,United States,United States,English,No,Part-Time,se,False,False
173,698093976f2d788ffaf8c1ba,seller,2,anchor,seller_anchor,14000.0,,False,1,4,True,True,Confidence,3,578.86,2026-03-19 16:20:24,True,69bc11cc102bdbf7df295403,APPROVED,Not Applicable,2026-03-19T15:10:42.296000Z,2026-03-19T15:20:31.301000Z,2026-03-20T05:58:09.079000Z,2026-03-19T15:20:31.685654Z,590.0,CO7GMO3N,3.0,Software Engineer / Developer,"English, Portuguese, Spanish",32.0,Male,Mixed,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,se,False,False
175,699d85c1a95fa30c50392b80,seller,2,anchor,seller_anchor,500.0,,False,14,4,True,False,Confidence,3,322.61,2026-03-19 16:59:45,False,69bc1c27e9cc61f38ce603ff,APPROVED,Not Applicable,2026-03-19T15:54:18.107000Z,2026-03-19T15:59:50.373000Z,2026-03-20T05:58:09.666000Z,2026-03-19T15:59:50.738826Z,333.0,CO7GMO3N,21.0,Software Engineer / Developer,"Dutch, English",21.0,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time,se,False,False
183,697a4923586eec9f8feaa32a,seller,2,anchor,seller_anchor,14000.0,,False,1,4,True,True,High confidence,4,435.93,2026-03-19 18:35:12,True,69bc3213f93bdeb087ef3ef9,APPROVED,Not Applicable,2026-03-19T17:27:52.693000Z,2026-03-19T17:35:21.129000Z,2026-03-20T05:58:12.345000Z,2026-03-19T17:35:21.591285Z,449.0,CO7GMO3N,39.0,Software Engineer / Developer,English,38.0,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time,se,False,False
184,69a8fa927dd47003c95a7918,seller,2,anchor,seller_anchor,20000.0,,False,1,4,True,True,High confidence,4,543.29,2026-03-19 19:25:40,True,69bc3d5367eb102f70fd9901,APPROVED,Not Applicable,2026-03-19T18:15:51.801000Z,2026-03-19T18:26:00.705000Z,2026-03-20T05:58:12.656000Z,2026-03-19T18:26:01.530224Z,609.0,CO7GMO3N,16.0,Software Engineer / Developer,English,31.0,Male,Black,Nigeria,Canada,Nigeria,English,No,Full-Time,se,False,False
186,67e6d95caeb80b1ecfef3067,seller,2,anchor,seller_anchor,500.0,,False,9,4,True,False,Confidence,3,410.01,2026-03-19 20:23:31,False,69bc4b7a8282e78c7b08b4f4,APPROVED,Not Applicable,2026-03-19T19:16:15.266000Z,2026-03-19T19:23:48.525000Z,2026-03-20T05:58:13.311000Z,2026-03-19T19:23:49.147737Z,454.0,CO7GMO3N,263.0,Software Engineer / Developer,English,32.0,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,se,False,False
30,697ccda5555c0129bbf9ab36,seller,1,baseline,seller_baseline,12500.0,,False,1,2,False,True,Little confidence,1,243.44,2026-02-06 14:52:37,False,6985f12abb60d323837a9f26,APPROVED,Not Applicable,2026-02-06T13:48:30.845000Z,2026-02-06T13:52:48.151000Z,2026-02-09T13:06:19.551000Z,2026-02-06T13:52:48.496659Z,258.0,NOCODE,25.0,Cybersecurity Engineer,"English, Portuguese",26.0,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,cybersec,False,False
32,696025c89f9ef53ce213f2e0,seller,1,baseline,seller_baseline,10000.0,,False,1,4,True,True,Confidence,3,253.76,2026-02-06 14:57:34,True,6985f1d7fa79c580ebca9986,APPROVED,Not Applicable,2026-02-06T13:51:23.900000Z,2026-02-06T13:57:50.174000Z,2026-02-09T13:06:20.139000Z,2026-02-06T13:57:50.556108Z,387.0,NOCODE,7.0,Cybersecurity Engineer,English,34.0,Male,White,United States,United States,DATA_EXPIRED,English,No,Full-Time,cybersec,False,False
33,65b12f2f836f84c02458e987,seller,1,baseline,seller_baseline,0.0,,False,0,4,True,True,High confidence,4,189.84,2026-02-06 15:19:52,True,6985f7c03822c3ae7aed0ca1,APPROVED,Not Applicable,2026-02-06T14:16:36.931000Z,2026-02-06T14:23:52.452000Z,2026-02-09T13:06:20.384000Z,2026-02-06T14:23:52.832721Z,436.0,NOCODE,859.0,Cybersecurity Specialist,"German, English",29.0,Male,Mixed,Germany,Germany,Germany,German,Yes,Full-Time,cybersec,True,False
35,693826069ea659a40ecc942b,seller,1,baseline,seller_baseline,10000.0,,False,1,4,True,True,Some confidence,2,393.69,2026-02-06 17:00:22,True,69860e83c0342405e0bde28a,APPROVED,Not Applicable,2026-02-06T15:53:44.890000Z,2026-02-06T16:00:40.518000Z,2026-02-09T13:06:20.925000Z,2026-02-06T16:00:40.873095Z,416.0,NOCODE,44.0,IT Project Manager,"French, English",41.0,Male,White,France,France,France,French,No,Full-Time,it_manager,False,False
37,696fdfbdf9c012a825a24b30,seller,1,baseline,seller_baseline,0.0,,False,11,2,False,False,No confidence,0,200.39,2026-02-06 17:07:33,False,698610f13b78e53e904e51c3,APPROVED,Not Applicable,2026-02-06T16:04:05.929000Z,2026-02-06T16:07:47.198000Z,2026-02-09T13:06:21.974000Z,2026-02-06T16:07:47.531951Z,222.0,NOCODE,13.0,Penetration Tester / Ethical Hacker,"Spanish, English",21.0,Female,Asian,China,Spain,DATA_EXPIRED,Chinese,Yes,Full-Time,cybersec,True,False
41,60652959efd259d00b3ef90b,seller,1,baseline,seller_baseline,18500.0,,False,1,3,True,True,Confidence,3,1268.23,2026-02-06 17:32:39,True,698612a7c8b97617ede255d4,APPROVED,Not Applicable,2026-02-06T16:11:25.889000Z,2026-02-06T16:33:19.408000Z,2026-02-09T13:06:22.562000Z,2026-02-06T16:33:19.749637Z,1314.0,NOCODE,1081.0,Cybersecurity Specialist,"English, Hindi",23.0,Female,Asian,India,United Kingdom,United Kingdom,Hindi,Yes,Part-Time,cybersec,False,False
43,695fb208c874a4d7ea24f2eb,seller,1,baseline,seller_baseline,500.0,,False,1,4,True,True,Little confidence,1,261.93,2026-02-06 17:40:15,True,69861863f6752970fc8ac0a1,APPROVED,Not Applicable,2026-02-06T16:35:47.098000Z,2026-02-06T16:40:40.553000Z,2026-02-09T13:06:23.563000Z,2026-02-06T16:40:40.914314Z,294.0,NOCODE,10.0,IT Project Manager,English,39.0,Male,White,United States,United States,DATA_EXPIRED,English,No,Full-Time,it_manager,False,False
45,697268018538bd668a05b616,seller,1,baseline,seller_baseline,20000.0,,False,1,4,True,True,Confidence,3,868.44,2026-02-06 18:10:29,True,69861d1b4bed05449e07747f,APPROVED,Not Applicable,2026-02-06T16:55:55.356000Z,2026-02-06T17:10:47.767000Z,2026-02-09T13:06:24.453000Z,2026-02-06T17:10:48.137378Z,893.0,NOCODE,9.0,Cybersecurity Engineer,"English, Portuguese",24.0,Male,White,Italy,Italy,Italy,Italian,Yes,Full-Time,cybersec,False,False
48,698204573db973738a313561,seller,1,baseline,seller_baseline,14000.0,,False,1,4,True,True,Little confidence,1,467.93,2026-02-06 18:23:32,True,698621bb8ebafdf11df01ed1,APPROVED,Not Applicable,2026-02-06T17:15:39.285000Z,2026-02-06T17:23:47.976000Z,2026-02-09T13:06:25.613000Z,2026-02-06T17:23:48.816084Z,489.0,NOCODE,15.0,IT Project Manager,English,37.0,Female,Asian,Japan,United States,DATA_EXPIRED,Japanese,No,Part-Time,it_manager,False,False
52,695fae18220691a3b42027f7,seller,1,baseline,seller_baseline,12500.0,,False,1,4,True,True,Confidence,3,517.42,2026-02-06 21:07:21,True,698647bc629236275f4c4142,APPROVED,Not Applicable,2026-02-06T19:58:01.382000Z,2026-02-06T20:07:51.209000Z,2026-02-09T13:06:26.199000Z,2026-02-06T20:07:51.553394Z,590.0,NOCODE,6.0,Cybersecurity Specialist,English,38.0,Male,White,United States,United States,DATA_EXPIRED,English,No,Full-Time,cybersec,False,False
55,690be86610c950b40a78877a,seller,1,baseline,seller_baseline,20500.0,,False,1,4,True,True,Confidence,3,197.12,2026-02-06 22:14:37,True,698658e894aec326eeef08f2,APPROVED,Not Applicable,2026-02-06T21:11:10.443000Z,2026-02-06T21:14:57.248000Z,2026-02-09T13:06:27.050000Z,2026-02-06T21:14:57.627688Z,227.0,NOCODE,45.0,IT Project Manager,English,43.0,Female,White,Australia,Australia,Australia,English,No,Part-Time,it_manager,False,False
59,6986152c34d2b67c4d95da0f,seller,1,baseline,seller_baseline,12000.0,,False,1,4,True,True,Some confidence,2,343.08,2026-02-07 12:33:20,True,69872183fac7d4cbfce8f002,APPROVED,Not Applicable,2026-02-07T11:27:06.215000Z,2026-02-07T11:34:18.161000Z,2026-02-09T13:06:28.212000Z,2026-02-07T11:34:18.496103Z,432.0,NOCODE,1.0,IT Project Manager,"English, Spanish",43.0,Female,White,United States,United States,DATA_EXPIRED,English,No,Full-Time,it_manager,False,False
61,6914cdefdc188c50335e367b,seller,1,baseline,seller_baseline,16000.0,,False,1,3,True,True,Confidence,3,290.89,2026-02-07 18:12:19,True,698771444eeeab992cd1c5f5,APPROVED,Not Applicable,2026-02-07T17:07:21.892000Z,2026-02-07T17:12:35.952000Z,2026-02-09T13:06:28.765000Z,2026-02-07T17:12:36.442990Z,315.0,NOCODE,295.0,IT Project Manager,English,32.0,Female,White,Germany,Germany,Germany,German,No,Full-Time,it_manager,False,False
62,6658b314777a6d0ee2bbea2f,seller,1,baseline,seller_baseline,12000.0,,False,1,4,True,True,Some confidence,2,360.95,2026-02-07 18:59:04,True,69877bcdbbd71494b33bc7a5,APPROVED,Not Applicable,2026-02-07T17:53:03.640000Z,2026-02-07T17:59:16.520000Z,2026-02-09T13:06:29.031000Z,2026-02-07T17:59:17.045126Z,373.0,NOCODE,882.0,IT Project Manager,English,21.0,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time,it_manager,False,False
64,697cf506a51a0cbfd3e7dad8,seller,1,baseline,seller_baseline,10000.0,,False,1,4,True,True,Some confidence,2,624.55,2026-02-07 20:02:35,True,698789cef90183beda6dda8d,APPROVED,Not Applicable,2026-02-07T18:52:02.451000Z,2026-02-07T19:03:01.418000Z,2026-02-09T13:06:29.560000Z,2026-02-07T19:03:01.824028Z,659.0,562856,42.0,IT Project Manager,"Spanish, English",49.0,Male,White,United States,United States,DATA_EXPIRED,English,No,Due to start a new job within the next month,it_manager,False,False
65,62fb7a077b0c0d3cbe7c1c5a,seller,1,baseline,seller_baseline,12000.0,,False,1,4,True,True,Confidence,3,340.08,2026-02-07 21:41:33,True,6987a219cddeb86b2abb21e7,APPROVED,Not Applicable,2026-02-07T20:35:41.407000Z,2026-02-07T20:41:45.021000Z,2026-02-09T13:06:29.819000Z,2026-02-07T20:41:45.364979Z,364.0,NOCODE,1404.0,Cybersecurity Engineer,English,52.0,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,cybersec,False,False
70,69716f3937cf41dfb6874a55,seller,1,baseline,seller_baseline,16000.0,,False,1,4,True,True,Confidence,3,268.32,2026-02-09 02:44:49,True,69893af86cb94b860d32cc5e,APPROVED,Not Applicable,2026-02-09T01:40:13.313000Z,2026-02-09T01:45:30.050000Z,2026-02-09T13:06:31.742000Z,2026-02-09T01:45:30.416180Z,317.0,NOCODE,2.0,Cybersecurity Engineer,"English, Tagalog-Filipino",33.0,Male,Asian,Philippines,United States,DATA_EXPIRED,English,No,Full-Time,cybersec,False,False
73,nan,seller,1,baseline,seller_baseline,20000.0,,False,1,4,True,True,High confidence,4,139.87,2026-02-09 09:17:09,True,,,,,,,,,,,,,,,,,,,,,,other,False,False
77,nan,seller,1,baseline,seller_baseline,13500.0,,False,1,4,True,True,Confidence,3,99.57,2026-02-10 09:41:38,True,,,,,,,,,,,,,,,,,,,,,,other,False,False
78,698ae4bd9602cccd10ecca46,seller,1,baseline,seller_baseline,10000.0,,False,1,4,True,True,Confidence,3,497.32,2026-02-10 12:06:49,True,698b0f365095ba16f9cc98b1,APPROVED,Not Applicable,2026-02-10T10:58:03.768000Z,2026-02-10T11:07:02.440000Z,2026-02-11T12:36:55.868000Z,2026-02-10T11:07:02.817559Z,539.0,CO7GMO3N,0.0,Cybersecurity Specialist,English,40.0,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time,cybersec,False,False
79,65ebbd5d9188410923b21986,seller,1,baseline,seller_baseline,50000.0,50000.0,True,0,4,True,True,Little confidence,1,434.31,2026-02-10 19:57:42,True,698b7de6f5e2ebdfa5316937,APPROVED,Not Applicable,2026-02-10T18:50:16.882000Z,2026-02-10T18:57:47.651000Z,2026-02-11T12:36:56.162000Z,2026-02-10T18:57:48.024797Z,451.0,CO7GMO3N,574.0,Cybersecurity Engineer,English,21.0,Male,Other,United States,United States,United States,English,Yes,Part-Time,cybersec,False,True
82,698c490041fd1dc92f7d770c,seller,1,baseline,seller_baseline,7500.0,,False,1,4,True,True,Confidence,3,526.76,2026-02-11 12:35:08,True,698c6750cba2051314982dba,APPROVED,Not Applicable,2026-02-11T11:26:14.405000Z,2026-02-11T11:35:24.566000Z,2026-02-11T12:36:56.874000Z,2026-02-11T11:35:24.929299Z,551.0,CO7GMO3N,0.0,IT Project Manager,"Swedish, English",49.0,Male,White,Sweden,Sweden,DATA_EXPIRED,Swedish,No,Full-Time,it_manager,False,False
84,698c1e0136e0c3b82a9c9a59,seller,1,baseline,seller_baseline,10500.0,,False,1,4,True,True,Confidence,3,1130.04,2026-02-11 18:29:31,True,698cb7e6dcc8a1b8b51b1346,APPROVED,Not Applicable,2026-02-11T17:10:15.923000Z,2026-02-11T17:29:48.043000Z,2026-02-19T17:32:37.786000Z,2026-02-11T17:29:48.414425Z,1173.0,CO7GMO3N,0.0,IT Project Manager,"English, French",32.0,Male,Black,United States,United States,DATA_EXPIRED,English,No,Part-Time,it_manager,False,False
90,69150e5f1fdfc3918aedf418,seller,1,baseline,seller_baseline,10000.0,,False,1,4,True,True,Confidence,3,306.59,2026-02-14 11:54:09,True,6990531507298f178eb4983a,APPROVED,Not Applicable,2026-02-14T10:48:55.939000Z,2026-02-14T10:54:21.887000Z,2026-02-19T17:32:39.569000Z,2026-02-14T10:54:22.264876Z,326.0,CO7GMO3N,65.0,Cybersecurity Specialist,English,39.0,Male,White,Germany,Germany,Germany,German,No,Full-Time,cybersec,False,False
91,69908a6b6c7f61ead7f7c60f,seller,1,baseline,seller_baseline,3500.0,,False,1,4,True,True,Confidence,3,347.95,2026-02-14 16:11:16,True,69908f135e1e04752bf9463b,APPROVED,Not Applicable,2026-02-14T15:05:16.035000Z,2026-02-14T15:11:38.030000Z,2026-02-19T17:32:39.846000Z,2026-02-14T15:11:38.390115Z,382.0,CO7GMO3N,0.0,Cybersecurity Engineer,"English, French",36.0,Male,Other,France,France,DATA_EXPIRED,French,No,Full-Time,cybersec,False,False
92,69763956c8088de2968314d5,seller,1,baseline,seller_baseline,500.0,,False,1,4,True,True,Little confidence,1,967.68,2026-02-14 16:28:19,True,6990908e7727a6968c7a320f,APPROVED,Not Applicable,2026-02-14T15:11:16.587000Z,2026-02-14T15:28:30.037000Z,2026-02-19T17:32:40.115000Z,2026-02-14T15:28:30.361657Z,1034.0,CO7GMO3N,7.0,IT Project Manager,English,48.0,Male,Asian,United States,United States,Vietnam,English,No,Full-Time,it_manager,False,False
99,6994d44a9c47ce243dc2f525,seller,1,baseline,seller_baseline,22000.0,,False,1,4,True,True,Some confidence,2,304.84,2026-02-17 22:52:45,True,6994e1e3eee14de7a1282e70,APPROVED,Not Applicable,2026-02-17T21:47:23.774000Z,2026-02-17T21:53:01.376000Z,2026-02-19T17:32:41.653000Z,2026-02-17T21:53:01.711849Z,338.0,CO7GMO3N,0.0,IT Project Manager,"English, Russian",40.0,Male,White,United States,United States,United States,English,No,Full-Time,it_manager,False,True
101,6989d16b5c696e2d61b618b8,seller,1,baseline,seller_baseline,10500.0,,False,1,4,True,True,Some confidence,2,479.0,2026-02-18 10:32:17,True,69958532f4283ec44cd666f1,APPROVED,Not Applicable,2026-02-18T09:24:11.875000Z,2026-02-18T09:32:25.519000Z,2026-02-19T17:32:42.187000Z,2026-02-18T09:32:25.924235Z,494.0,CO7GMO3N,1.0,IT Project Manager,"English, French, Japanese, Catalan",32.0,Female,White,Spain,Spain,Spain,Spanish,No,Full-Time,it_manager,False,False
102,699347377a9c3040bb25d322,seller,1,baseline,seller_baseline,10000.0,,False,1,4,True,True,Confidence,3,809.05,2026-02-18 14:04:40,True,6995b58d30327d0859f82cb8,APPROVED,Not Applicable,2026-02-18T12:50:34.952000Z,2026-02-18T13:05:57.218000Z,2026-02-19T17:32:42.460000Z,2026-02-18T13:05:57.629757Z,923.0,CO7GMO3N,3.0,IT Project Manager,English,63.0,Male,White,United States,United States,DATA_EXPIRED,English,No,Full-Time,it_manager,False,False
108,69974e2a1e43f4e484b6e1f1,seller,1,baseline,seller_baseline,12000.0,,False,1,4,True,True,Confidence,3,441.69,2026-02-19 19:42:26,True,699756c91d785e108c211376,APPROVED,Not Applicable,2026-02-19T18:30:33.523000Z,2026-02-19T18:42:42.393000Z,2026-03-03T07:24:10.989000Z,2026-02-19T18:42:42.730702Z,729.0,CO7GMO3N,0.0,IT Project Manager,"English, Other",45.0,Male,Black,Nigeria,Canada,DATA_EXPIRED,English,No,Full-Time,it_manager,False,False
109,699762b50db2bdc2137ee360,seller,1,baseline,seller_baseline,16000.0,,False,1,3,True,True,High confidence,4,107.96,2026-02-19 20:29:50,True,6997643bb2954c10fe0e15ce,APPROVED,Not Applicable,2026-02-19T19:27:58.877000Z,2026-02-19T19:29:56.805000Z,2026-03-03T07:24:11.235000Z,2026-02-19T19:29:57.199392Z,118.0,CO7GMO3N,0.0,Cybersecurity Specialist,"English, Arabic",26.0,Male,Other,Canada,Canada,DATA_EXPIRED,English,No,Full-Time,cybersec,False,False
110,699782f5802a5e886add7228,seller,1,baseline,seller_baseline,6000.0,,False,1,4,True,True,High confidence,4,590.75,2026-02-20 02:08:55,True,6997b197c2ee9489710a551b,APPROVED,Not Applicable,2026-02-20T00:58:08.214000Z,2026-02-20T01:09:24.158000Z,2026-03-03T07:24:11.474000Z,2026-02-20T01:09:24.499635Z,676.0,CO7GMO3N,0.0,IT Project Manager,English,54.0,Male,Black,United States,United States,DATA_EXPIRED,English,No,Full-Time,it_manager,False,False
111,69986ddc832feb9f66db2fea,seller,1,baseline,seller_baseline,7500.0,,False,1,3,True,True,Little confidence,1,837.65,2026-02-20 19:10:41,True,6998a0225d2c357ecf0c21c5,APPROVED,Not Applicable,2026-02-20T17:56:02.183000Z,2026-02-20T18:10:49.823000Z,2026-03-03T07:24:11.726000Z,2026-02-20T18:10:50.171981Z,888.0,CO7GMO3N,0.0,Cybersecurity Specialist,"Cantonese, English",58.0,Male,Asian,Canada,Canada,Canada,English,No,Full-Time,cybersec,False,False
112,699764c6d1c338e804355efd,seller,1,baseline,seller_baseline,10000.0,,False,1,4,True,True,Confidence,3,486.28,2026-02-20 19:05:02,True,6998a04366d11bd5ab114c09,APPROVED,Not Applicable,2026-02-20T17:56:43.791000Z,2026-02-20T19:01:23.514000Z,2026-03-03T07:24:11.964000Z,2026-02-20T19:01:23.918127Z,3880.0,CO7GMO3N,0.0,IT Project Manager,English,52.0,Male,White,Canada,Canada,DATA_EXPIRED,English,No,Full-Time,it_manager,False,False
113,6998153b1d28ff630545fa88,seller,1,baseline,seller_baseline,500.0,,False,11,4,True,False,Confidence,3,658.31,2026-02-21 12:22:46,False,699992c9569ad713b9510e02,APPROVED,Not Applicable,2026-02-21T11:11:17.285000Z,2026-02-21T11:23:03.382000Z,2026-03-03T07:24:12.200000Z,2026-02-21T11:23:03.747002Z,707.0,CO7GMO3N,0.0,IT Project Manager,"Japanese, English",26.0,Male,Mixed,Canada,Canada,DATA_EXPIRED,English,No,Part-Time,it_manager,False,False
114,699494db51df6e5829ee9400,seller,1,baseline,seller_baseline,16500.0,,False,1,4,True,True,Confidence,3,944.85,2026-02-21 20:23:45,True,699a024a27f69ca10b854880,APPROVED,Not Applicable,2026-02-21T19:07:37.948000Z,2026-02-21T19:24:15.481000Z,2026-03-03T07:24:12.437000Z,2026-02-21T19:24:15.830369Z,998.0,CO7GMO3N,1.0,IT Project Manager,English,32.0,Male,Black,United States,United States,United States,English,No,Full-Time,it_manager,False,False
